candidate_id,department,location,experience_level,source,application_date,interview_date,offer_date,joining_date,salary_offered,recruiter_id,status
1931,"Primary school teacher",Martinchester,Senior,LinkedIn,2023-06-13,2023-06-22,2023-06-26,,,R3,Rejected
1932,"Patent attorney",Carolynview,Entry,"Careers Page",2023-08-03,2023-08-06,2023-08-09,,,R3,Rejected
1933,"Surveyor, rural practice","North Jorgehaven",Lead,Agency,2023-05-24,2023-05-31,2023-06-04,,,R2,Rejected
1934,"Administrator, local government","East Rita",Lead,Agency,2023-05-17,2023-05-23,2023-05-30,,,R5,Rejected
1935,"Surveyor, planning and development",Reynoldsburgh,Senior,LinkedIn,2023-06-10,2023-06-15,2023-06-18,,,R4,Rejected
1936,"Geneticist, molecular",Alexatown,Mid,Referral,2023-05-14,2023-05-23,2023-05-26,,,R4,"In Process"
1937,"Fashion designer","Lake Julietown",Mid,Referral,2023-05-29,2023-05-31,2023-06-06,,,R2,Rejected
1938,"Civil engineer, consulting",Rodriguezhaven,Mid,Referral,2023-05-14,2023-05-19,2023-05-26,,,R4,Rejected
1939,Mudlogger,Whiteport,Lead,Agency,2023-07-02,2023-07-10,2023-07-18,,,R2,Rejected
1940,"Teacher, music","South Davidville",Lead,LinkedIn,2023-07-26,2023-08-02,2023-08-09,,,R3,"In Process"
1941,"Video editor",Hannahtown,Senior,Agency,2023-07-01,2023-07-07,2023-07-13,,,R5,Rejected
1942,"Fast food restaurant manager",Torresbury,Senior,LinkedIn,2023-07-01,2023-07-03,2023-07-06,,,R4,Rejected
1943,Bookseller,Boltonberg,Lead,Indeed,2023-07-01,2023-07-08,2023-07-16,,,R1,Rejected
1944,"Surveyor, minerals",Lindseyborough,Mid,"Careers Page",2023-06-30,2023-07-07,2023-07-13,,,R2,Rejected
1945,"Health and safety inspector","Port Craigland",Lead,"Careers Page",2023-07-01,2023-07-10,2023-07-18,,,R4,Rejected
1946,"Audiological scientist",Davidside,Senior,"Careers Page",2023-07-30,2023-08-01,2023-08-05,,,R2,"In Process"
1947,"General practice doctor","New Robertoview",Senior,Referral,2023-07-18,2023-07-24,2023-07-30,,,R3,Rejected
1948,"TEFL teacher",Fosterfort,Mid,"Careers Page",2023-06-21,2023-06-27,2023-07-05,,,R1,Rejected
1949,"Research scientist (life sciences)","New Judy",Lead,LinkedIn,2023-06-19,2023-06-22,2023-06-27,,,R1,Rejected
1950,"Mining engineer",Burtonbury,Mid,Referral,2023-06-16,2023-06-21,2023-06-24,,,R5,Rejected
1951,"Multimedia programmer",Adamsborough,Senior,Indeed,2023-06-22,2023-06-30,2023-07-03,,,R1,Rejected
1952,"Biochemist, clinical","Lake Derek",Lead,Indeed,2023-06-24,2023-07-01,2023-07-10,,,R5,"In Process"
1953,"Professor Emeritus",Salazarmouth,Senior,LinkedIn,2023-06-21,2023-06-23,2023-07-02,,,R3,Rejected
1954,"Medical sales representative",Davidbury,Entry,"Careers Page",2023-07-03,2023-07-11,2023-07-20,,,R2,Rejected
1955,"Social research officer, government",Leonardshire,Entry,Indeed,2023-08-04,2023-08-09,2023-08-15,,,R4,Rejected
1956,"Communications engineer",Dorothybury,Senior,Agency,2023-07-15,2023-07-20,2023-07-29,,,R4,Rejected
1957,"Scientist, biomedical",Jessicamouth,Senior,"Careers Page",2023-08-04,2023-08-11,2023-08-15,,,R1,Rejected
1958,"Social worker",Kingburgh,Lead,Agency,2023-07-11,2023-07-14,2023-07-20,,,R3,Rejected
1959,"Scientist, clinical (histocompatibility and immunogenetics)","Port Rachel",Mid,LinkedIn,2023-06-29,2023-07-06,2023-07-10,,,R3,"In Process"
1960,"Scientist, research (life sciences)","Port Kaylaside",Lead,Agency,2023-05-18,2023-05-20,2023-05-29,,,R2,Rejected
1961,"Land/geomatics surveyor","South Mary",Lead,LinkedIn,2023-06-09,2023-06-17,2023-06-22,,,R5,Rejected
1962,"IT technical support officer",Ruthmouth,Junior,Agency,2023-05-21,2023-05-27,2023-05-30,,,R1,Rejected
1963,"Designer, graphic","Port Christopherchester",Mid,"Careers Page",2023-06-24,2023-06-29,2023-07-02,,,R4,Rejected
1964,"Amenity horticulturist","Lake Nathanielton",Mid,LinkedIn,2023-06-18,2023-06-25,2023-06-28,,,R5,Rejected
1965,"Ambulance person","Lake Leah",Lead,"Careers Page",2023-07-22,2023-07-24,2023-07-30,,,R4,Rejected
1966,"Administrator, arts",Dennishaven,Mid,Indeed,2023-06-28,2023-07-03,2023-07-11,,,R3,Rejected
1967,"Maintenance engineer","North Samantha",Entry,Indeed,2023-08-01,2023-08-07,2023-08-12,,,R2,Rejected
1968,"IT consultant",Mcintyrestad,Senior,Indeed,2023-06-15,2023-06-24,2023-06-29,,,R5,Rejected
1969,"Television production assistant",Robertborough,Lead,Referral,2023-07-23,2023-07-26,2023-08-01,,,R5,Rejected
1970,"Educational psychologist","North Christopher",Lead,Agency,2023-07-18,2023-07-26,2023-08-02,,,R2,Rejected
1971,"Horticultural consultant","North Vanessa",Lead,"Careers Page",2023-06-25,2023-07-02,2023-07-05,,,R5,Rejected
1972,"Environmental consultant",Abigailburgh,Lead,"Careers Page",2023-05-28,2023-06-03,2023-06-10,,,R3,"In Process"
1973,"Engineer, manufacturing","North Jamesfurt",Junior,"Careers Page",2023-08-03,2023-08-06,2023-08-15,,,R3,Rejected
1974,"Hydrographic surveyor","Lake Bailey",Mid,Referral,2023-07-01,2023-07-09,2023-07-16,,,R5,Rejected
1975,Dietitian,Jeffreytown,Lead,Referral,2023-07-05,2023-07-12,2023-07-20,,,R4,"In Process"
1976,Warden/ranger,Lehaven,Lead,Referral,2023-07-07,2023-07-14,2023-07-17,,,R3,"In Process"
1977,"Recycling officer",Dawnberg,Lead,"Careers Page",2023-07-01,2023-07-06,2023-07-14,,,R5,"In Process"
1978,"Clinical psychologist","West Jaclynmouth",Senior,Agency,2023-06-07,2023-06-12,2023-06-16,,,R3,Rejected
1979,"Best boy",Horneborough,Senior,Indeed,2023-05-14,2023-05-23,2023-05-30,,,R2,Rejected
1980,"Call centre manager","North Nathanmouth",Lead,LinkedIn,2023-06-03,2023-06-06,2023-06-11,,,R4,Rejected
1981,"Administrator, sports",Jeremymouth,Lead,Referral,2023-06-27,2023-07-02,2023-07-08,,,R1,Rejected
1982,"Production designer, theatre/television/film","West Sylviastad",Lead,Indeed,2023-06-04,2023-06-11,2023-06-15,,,R3,Rejected
1983,"Designer, industrial/product",Christopherburgh,Senior,LinkedIn,2023-06-04,2023-06-07,2023-06-13,,,R5,Rejected
1984,"Games developer",Kellystad,Senior,LinkedIn,2023-08-04,2023-08-10,2023-08-13,,,R3,Rejected
1985,"Education officer, museum","North Diana",Lead,Agency,2023-07-25,2023-08-02,2023-08-11,,,R4,Rejected
1986,"Health service manager","West Kaylashire",Mid,LinkedIn,2023-06-03,2023-06-11,2023-06-18,,,R4,Rejected
1987,"Scientific laboratory technician","Lake Codyborough",Mid,"Careers Page",2023-05-30,2023-06-03,2023-06-09,,,R3,Rejected
1988,Lexicographer,Morganhaven,Mid,LinkedIn,2023-06-24,2023-06-28,2023-07-05,,,R2,Rejected
1989,"Set designer",Perryview,Lead,Referral,2023-07-18,2023-07-20,2023-07-27,,,R2,Rejected
1990,"Land/geomatics surveyor","New Tyler",Mid,Indeed,2023-05-10,2023-05-19,2023-05-22,,,R5,Rejected
1991,"Engineer, building services",Wellshaven,Lead,Indeed,2023-05-21,2023-05-24,2023-06-01,,,R4,Rejected
1992,"Presenter, broadcasting",Christopherton,Junior,Agency,2023-07-25,2023-07-27,2023-08-02,,,R4,Rejected
1993,"Theatre director",Andrewmouth,Lead,Agency,2023-07-17,2023-07-19,2023-07-24,,,R2,Rejected
1994,"Production assistant, radio","North Kyleview",Lead,Indeed,2023-06-14,2023-06-23,2023-06-27,,,R5,"In Process"
1995,"Ship broker",Marissaberg,Junior,Indeed,2023-05-14,2023-05-20,2023-05-23,,,R5,Rejected
1996,"Programmer, multimedia","East Susanchester",Senior,LinkedIn,2023-07-09,2023-07-15,2023-07-24,,,R3,Rejected
1997,"Designer, furniture","Port Leon",Junior,Indeed,2023-07-16,2023-07-25,2023-08-02,,,R4,Rejected
1998,"IT technical support officer",Melissastad,Senior,"Careers Page",2023-06-04,2023-06-08,2023-06-11,,,R1,Rejected
1999,"Theatre manager",Tashamouth,Lead,Agency,2023-07-30,2023-08-04,2023-08-11,,,R4,Rejected
2000,"Commercial horticulturist",Bowersmouth,Senior,Agency,2023-07-30,2023-08-03,2023-08-07,,,R4,Rejected
